"States:  Employment status of the civilian noninstitutional population by sex, race, Hispanic or Latino ethnicity, marital status, and detailed age, 2016 annual averages",,,,,,,,,,,,,
,,,,,,,,,,,,,
(Numbers in thousands),,,,,,,,,,,,,
State FIPS Code,Group Code,State,Group,Civilian non-institutional population,Civilian labor force,,,,,,,,
28,46,Mississippi,"White, 65 years and over",321    ,50    ,15.4    ,48    ,15.0    ,2    ,3.1    ,0.2  ,–,6.0  
28,48,Mississippi,"Black or African American, 20 to 24 years",83    ,50    ,60.4    ,44    ,52.2    ,7    ,13.6    ,7.5  ,–,19.7  
28,49,Mississippi,"Black or African American, 25 to 34 years",140    ,107    ,76.1    ,96    ,68.8    ,10    ,9.6    ,6.1  ,–,13.1  
28,50,Mississippi,"Black or African American, 35 to 44 years",149    ,121    ,81.3    ,113    ,76.2    ,8    ,6.3    ,3.6  ,–,9.0  
28,51,Mississippi,"Black or African American, 45 to 54 years",143    ,96    ,67.5    ,91    ,64.1    ,5    ,5.1    ,2.4  ,–,7.8  
28,52,Mississippi,"Black or African American, 55 to 64 years",131    ,64    ,48.6    ,61    ,46.9    ,2    ,3.5    ,0.8  ,–,6.2  
29,01,Missouri,Total,"4,758    ","3,131    ",65.8    ,"2,992    ",62.9    ,139    ,4.4    ,3.8  ,–,5.0  
29,02,Missouri,Men,"2,294    ","1,634    ",71.2    ,"1,563    ",68.1    ,72    ,4.4    ,3.5  ,–,5.3  
29,03,Missouri,Women,"2,463    ","1,497    ",60.8    ,"1,429    ",58.0    ,67    ,4.5    ,3.6  ,–,5.4  
29,04,Missouri,White,"4,033    ","2,648    ",65.7    ,"2,550    ",63.2    ,99    ,3.7    ,3.1  ,–,4.3  
29,05,Missouri,"White, men","1,963    ","1,393    ",70.9    ,"1,343    ",68.4    ,50    ,3.6    ,2.7  ,–,4.5  
29,06,Missouri,"White, women","2,070    ","1,256    ",60.7    ,"1,207    ",58.3    ,49    ,3.9    ,2.9  ,–,4.9  
29,07,Missouri,Black or African American,524    ,368    ,70.1    ,334    ,63.8    ,33    ,9.0    ,6.5  ,–,11.5  
29,08,Missouri,"Black or African American, men",235    ,181    ,77.1    ,163    ,69.4    ,18    ,9.9    ,6.0  ,–,13.8  
29,09,Missouri,"Black or African American, women",289    ,186    ,64.5    ,171    ,59.2    ,15    ,8.2    ,4.7  ,–,11.7  
29,13,Missouri,Hispanic or Latino ethnicity,176    ,123    ,69.9    ,115    ,65.4    ,8    ,6.5    ,2.4  ,–,10.6  
29,16,Missouri,"Married men, spouse present","1,248    ",918    ,73.6    ,900    ,72.1    ,19    ,2.0    ,1.2  ,–,2.8  
29,17,Missouri,"Married women, spouse present","1,179    ",742    ,63.0    ,725    ,61.5    ,17    ,2.3    ,1.3  ,–,3.3  
29,18,Missouri,Women who maintain families,306    ,205    ,66.9    ,189    ,61.9    ,15    ,7.5    ,4.2  ,–,10.8  
29,19,Missouri,"Total, 16 to 19 years",318    ,149    ,47.0    ,127    ,40.0    ,22    ,14.8    ,9.4  ,–,20.2  
29,20,Missouri,"Total, 20 to 24 years",356    ,290    ,81.5    ,267    ,75.0    ,23    ,8.1    ,5.2  ,–,11.0  
29,21,Missouri,"Total, 25 to 34 years",812    ,692    ,85.3    ,662    ,81.5    ,31    ,4.4    ,3.0  ,–,5.8  
29,22,Missouri,"Total, 35 to 44 years",745    ,652    ,87.5    ,632    ,84.8    ,20    ,3.1    ,1.9  ,–,4.3  
29,23,Missouri,"Total, 45 to 54 years",806    ,648    ,80.5    ,628    ,77.9    ,20    ,3.1    ,1.9  ,–,4.3  
29,24,Missouri,"Total, 55 to 64 years",766    ,508    ,66.3    ,491    ,64.1    ,17    ,3.3    ,1.9  ,–,4.7  
29,25,Missouri,"Total, 65 years and over",955    ,191    ,20.0    ,185    ,19.4    ,6    ,3.0    ,0.8  ,–,5.2  
29,27,Missouri,"Men, 20 to 24 years",169    ,140    ,82.8    ,128    ,75.8    ,12    ,8.4    ,4.2  ,–,12.6  
29,28,Missouri,"Men, 25 to 34 years",406    ,367    ,90.3    ,352    ,86.7    ,15    ,4.0    ,2.2  ,–,5.8  
29,29,Missouri,"Men, 35 to 44 years",374    ,347    ,92.8    ,335    ,89.8    ,11    ,3.3    ,1.6  ,–,5.0  
29,30,Missouri,"Men, 45 to 54 years",389    ,332    ,85.4    ,324    ,83.2    ,9    ,2.6    ,1.1  ,–,4.1  
29,31,Missouri,"Men, 55 to 64 years",371    ,263    ,71.0    ,254    ,68.4    ,10    ,3.7    ,1.7  ,–,5.7  
29,32,Missouri,"Men, 65 years and over",431    ,111    ,25.8    ,109    ,25.2    ,2    ,2.2    ,( 2 ),–,( 2 )
29,34,Missouri,"Women, 20 to 24 years",187    ,151    ,80.4    ,139    ,74.2    ,12    ,7.7    ,3.8  ,–,11.6  
29,35,Missouri,"Women, 25 to 34 years",406    ,326    ,80.2    ,310    ,76.3    ,16    ,4.9    ,2.8  ,–,7.0  
29,36,Missouri,"Women, 35 to 44 years",372    ,305    ,82.2    ,297    ,79.8    ,9    ,2.8    ,1.2  ,–,4.4  
29,37,Missouri,"Women, 45 to 54 years",417    ,316    ,75.8    ,304    ,73.0    ,12    ,3.7    ,1.8  ,–,5.6  
29,38,Missouri,"Women, 55 to 64 years",395    ,245    ,61.9    ,237    ,60.1    ,7    ,3.0    ,1.1  ,–,4.9  
29,40,Missouri,"White, 16 to 19 years",247    ,122    ,49.2    ,106    ,43.0    ,15    ,12.5    ,7.0  ,–,18.0  
29,41,Missouri,"White, 20 to 24 years",284    ,232    ,81.5    ,217    ,76.3    ,15    ,6.3    ,3.5  ,–,9.1  
29,42,Missouri,"White, 25 to 34 years",672    ,574    ,85.5    ,552    ,82.2    ,22    ,3.8    ,2.4  ,–,5.2  
29,43,Missouri,"White, 35 to 44 years",615    ,540    ,87.8    ,525    ,85.3    ,15    ,2.8    ,1.6  ,–,4.0  
29,44,Missouri,"White, 45 to 54 years",696    ,566    ,81.3    ,553    ,79.4    ,13    ,2.4    ,1.3  ,–,3.5  
29,45,Missouri,"White, 55 to 64 years",655    ,436    ,66.6    ,424    ,64.6    ,13    ,2.9    ,1.5  ,–,4.3  
29,46,Missouri,"White, 65 years and over",863    ,178    ,20.6    ,173    ,20.0    ,5    ,2.9    ,0.7  ,–,5.1  
30,01,Montana,Total,824    ,523    ,63.4    ,500    ,60.7    ,22    ,4.2    ,3.6  ,–,4.8  
30,02,Montana,Men,411    ,277    ,67.5    ,265    ,64.4    ,13    ,4.6    ,3.7  ,–,5.5  
30,03,Montana,Women,413    ,245    ,59.3    ,236    ,57.1    ,9    ,3.8    ,3.0  ,–,4.6  
30,04,Montana,White,765    ,484    ,63.3    ,465    ,60.8    ,19    ,4.0    ,3.4  ,–,4.6  
30,05,Montana,"White, men",382    ,258    ,67.4    ,246    ,64.5    ,11    ,4.3    ,3.4  ,–,5.2  
30,06,Montana,"White, women",383    ,227    ,59.2    ,218    ,57.1    ,8    ,3.6    ,2.7  ,–,4.5  
30,13,Montana,Hispanic or Latino ethnicity,22    ,16    ,71.4    ,15    ,67.0    ,1    ,6.2    ,2.7  ,–,9.7  
30,16,Montana,"Married men, spouse present",227    ,156    ,68.7    ,152    ,67.0    ,4    ,2.5    ,1.6  ,–,3.4  
30,17,Montana,"Married women, spouse present",225    ,138    ,61.1    ,135    ,59.8    ,3    ,2.1    ,1.3  ,–,2.9  
30,18,Montana,Women who maintain families,34    ,24    ,70.9    ,22    ,66.5    ,1    ,6.2    ,2.7  ,–,9.7  
30,19,Montana,"Total, 16 to 19 years",52    ,25    ,48.1    ,22    ,42.8    ,3    ,11.1    ,6.6  ,–,15.6  
30,20,Montana,"Total, 20 to 24 years",71    ,51    ,71.8    ,47    ,66.1    ,4    ,7.9    ,5.2  ,–,10.6  
30,21,Montana,"Total, 25 to 34 years",133    ,113    ,84.7    ,107    ,80.8    ,5    ,4.5    ,3.1  ,–,5.9  
30,22,Montana,"Total, 35 to 44 years",114    ,100    ,87.6    ,97    ,85.0    ,3    ,2.9    ,1.7  ,–,4.1  
30,23,Montana,"Total, 45 to 54 years",122    ,98    ,80.5    ,95    ,77.8    ,3    ,3.4    ,2.1  ,–,4.7  
30,24,Montana,"Total, 55 to 64 years",152    ,101    ,66.1    ,98    ,64.3    ,3    ,2.9    ,1.7  ,–,4.1  
30,25,Montana,"Total, 65 years and over",180    ,35    ,19.5    ,34    ,18.9    ,1    ,3.2    ,1.1  ,–,5.3  
30,27,Montana,"Men, 20 to 24 years",38    ,28    ,73.8    ,26    ,66.6    ,3    ,9.7    ,5.7  ,–,13.7  
30,28,Montana,"Men, 25 to 34 years",66    ,60    ,90.6    ,57    ,85.8    ,3    ,5.3    ,3.3  ,–,7.3  
30,29,Montana,"Men, 35 to 44 years",58    ,53    ,91.5    ,52    ,88.9    ,1    ,2.8    ,1.2  ,–,4.4  
30,30,Montana,"Men, 45 to 54 years",60    ,52    ,86.1    ,50    ,83.4    ,2    ,3.2    ,1.5  ,–,4.9  
30,31,Montana,"Men, 55 to 64 years",76    ,52    ,68.3    ,50    ,65.8    ,2    ,3.7    ,1.9  ,–,5.5  
30,32,Montana,"Men, 65 years and over",86    ,20    ,23.0    ,19    ,22.5    ,( 3 ),2.2    ,( 2 ),–,( 2 )
30,34,Montana,"Women, 20 to 24 years",33    ,23    ,69.5    ,22    ,65.6    ,1    ,5.6    ,2.2  ,–,9.0  
30,35,Montana,"Women, 25 to 34 years",67    ,53    ,78.8    ,51    ,75.9    ,2    ,3.6    ,1.8  ,–,5.4  
30,36,Montana,"Women, 35 to 44 years",56    ,46    ,83.5    ,45    ,81.0    ,1    ,3.0    ,1.3  ,–,4.7  
30,37,Montana,"Women, 45 to 54 years",61    ,46    ,75.0    ,44    ,72.3    ,2    ,3.7    ,1.8  ,–,5.6  
30,38,Montana,"Women, 55 to 64 years",76    ,49    ,64.0    ,48    ,62.7    ,1    ,2.0    ,0.6  ,–,3.4  
30,39,Montana,"Women, 65 years and over",94    ,15    ,16.4    ,15    ,15.6    ,1    ,4.4    ,0.8  ,–,8.0  
30,40,Montana,"White, 16 to 19 years",47    ,24    ,50.1    ,21    ,44.6    ,3    ,11.1    ,6.4  ,–,15.8  
30,41,Montana,"White, 20 to 24 years",61    ,44    ,72.0    ,41    ,67.1    ,3    ,6.8    ,4.1  ,–,9.5  
30,42,Montana,"White, 25 to 34 years",120    ,103    ,85.3    ,98    ,81.7    ,4    ,4.2    ,2.8  ,–,5.6  
30,43,Montana,"White, 35 to 44 years",104    ,91    ,88.0    ,89    ,85.7    ,2    ,2.6    ,1.4  ,–,3.8  
30,44,Montana,"White, 45 to 54 years",114    ,93    ,81.0    ,90    ,78.3    ,3    ,3.4    ,2.1  ,–,4.7  
30,45,Montana,"White, 55 to 64 years",144    ,96    ,66.8    ,93    ,64.9    ,3    ,2.9    ,1.7  ,–,4.1  
30,46,Montana,"White, 65 years and over",174    ,34    ,19.4    ,33    ,18.7    ,1    ,3.3    ,1.2  ,–,5.4  
31,01,Nebraska,Total,"1,454    ","1,011    ",69.5    ,977    ,67.2    ,34    ,3.4    ,2.8  ,–,4.0  
31,02,Nebraska,Men,717    ,532    ,74.2    ,511    ,71.2    ,21    ,4.0    ,3.2  ,–,4.8  
31,03,Nebraska,Women,737    ,479    ,65.0    ,467    ,63.3    ,13    ,2.6    ,1.9  ,–,3.3  
31,04,Nebraska,White,"1,315    ",920    ,70.0    ,895    ,68.1    ,25    ,2.7    ,2.2  ,–,3.2  
31,05,Nebraska,"White, men",649    ,483    ,74.5    ,468    ,72.1    ,16    ,3.2    ,2.4  ,–,4.0  
31,06,Nebraska,"White, women",667    ,437    ,65.6    ,428    ,64.1    ,10    ,2.2    ,1.5  ,–,2.9  
31,07,Nebraska,Black or African American,60    ,42    ,69.7    ,37    ,62.7    ,4    ,10.0    ,6.0  ,–,14.0  
31,13,Nebraska,Hispanic or Latino ethnicity,141    ,104    ,73.9    ,99    ,70.4    ,5    ,4.7    ,2.4  ,–,7.0  
31,14,Nebraska,"Hispanic or Latino ethnicity, men",72    ,59    ,81.7    ,56    ,77.6    ,3    ,5.0    ,1.9  ,–,8.1  
31,15,Nebraska,"Hispanic or Latino ethnicity, women",69    ,45    ,65.7    ,43    ,63.0    ,2    ,4.2    ,1.0  ,–,7.4  
31,16,Nebraska,"Married men, spouse present",384    ,294    ,76.4    ,287    ,74.7    ,7    ,2.3    ,1.4  ,–,3.2  
31,17,Nebraska,"Married women, spouse present",372    ,256    ,68.9    ,252    ,67.8    ,4    ,1.7    ,0.9  ,–,2.5  
31,18,Nebraska,Women who maintain families,79    ,56    ,71.1    ,54    ,67.7    ,3    ,4.8    ,2.0  ,–,7.6  
31,19,Nebraska,"Total, 16 to 19 years",107    ,56    ,51.8    ,51    ,47.6    ,5    ,8.1    ,4.4  ,–,11.8  
31,20,Nebraska,"Total, 20 to 24 years",134    ,106    ,78.9    ,100    ,74.7    ,6    ,5.3    ,3.1  ,–,7.5  
31,21,Nebraska,"Total, 25 to 34 years",245    ,213    ,87.0    ,205    ,83.6    ,8    ,3.9    ,2.6  ,–,5.2  
31,22,Nebraska,"Total, 35 to 44 years",227    ,203    ,89.4    ,198    ,87.2    ,5    ,2.4    ,1.4  ,–,3.4  
31,23,Nebraska,"Total, 45 to 54 years",240    ,211    ,87.6    ,206    ,85.8    ,4    ,2.1    ,1.1  ,–,3.1  
31,24,Nebraska,"Total, 55 to 64 years",236    ,168    ,71.2    ,164    ,69.4    ,4    ,2.6    ,1.4  ,–,3.8  
31,25,Nebraska,"Total, 65 years and over",264    ,55    ,20.8    ,53    ,20.2    ,2    ,3.1    ,0.8  ,–,5.4  
31,27,Nebraska,"Men, 20 to 24 years",64    ,52    ,80.5    ,48    ,75.0    ,4    ,6.9    ,3.4  ,–,10.4  
31,28,Nebraska,"Men, 25 to 34 years",129    ,120    ,92.5    ,115    ,88.5    ,5    ,4.3    ,2.5  ,–,6.1  
31,29,Nebraska,"Men, 35 to 44 years",113    ,104    ,92.5    ,101    ,89.9    ,3    ,2.8    ,1.2  ,–,4.4  
31,30,Nebraska,"Men, 45 to 54 years",118    ,107    ,90.6    ,104    ,88.0    ,3    ,2.8    ,1.2  ,–,4.4  
31,31,Nebraska,"Men, 55 to 64 years",119    ,89    ,74.2    ,86    ,71.7    ,3    ,3.4    ,1.5  ,–,5.3  
31,34,Nebraska,"Women, 20 to 24 years",69    ,54    ,77.3    ,52    ,74.5    ,2    ,3.7    ,1.2  ,–,6.2  
31,35,Nebraska,"Women, 25 to 34 years",116    ,94    ,80.8    ,90    ,78.0    ,3    ,3.5    ,1.6  ,–,5.4  
31,36,Nebraska,"Women, 35 to 44 years",114    ,99    ,86.3    ,97    ,84.5    ,2    ,2.0    ,0.6  ,–,3.4  
31,37,Nebraska,"Women, 45 to 54 years",122    ,103    ,84.7    ,102    ,83.6    ,1    ,1.3    ,0.2  ,–,2.4  
31,38,Nebraska,"Women, 55 to 64 years",117    ,80    ,68.2    ,78    ,67.0    ,1    ,1.8    ,0.3  ,–,3.3  
31,40,Nebraska,"White, 16 to 19 years",95    ,52    ,54.9    ,49    ,51.3    ,3    ,6.6    ,3.2  ,–,10.0  
31,41,Nebraska,"White, 20 to 24 years",111    ,92    ,82.7    ,88    ,78.9    ,4    ,4.5    ,2.4  ,–,6.6  
31,42,Nebraska,"White, 25 to 34 years",211    ,186    ,87.9    ,180    ,85.4    ,5    ,2.8    ,1.6  ,–,4.0  
31,43,Nebraska,"White, 35 to 44 years",205    ,185    ,90.0    ,181    ,88.2    ,4    ,2.0    ,1.0  ,–,3.0  
31,44,Nebraska,"White, 45 to 54 years",221    ,195    ,88.2    ,191    ,86.7    ,3    ,1.8    ,0.9  ,–,2.7  
31,45,Nebraska,"White, 55 to 64 years",221    ,158    ,71.6    ,155    ,70.0    ,4    ,2.2    ,1.1  ,–,3.3  
31,46,Nebraska,"White, 65 years and over",251    ,53    ,21.2    ,52    ,20.6    ,2    ,3.1    ,0.8  ,–,5.4  
32,01,Nevada,Total,"2,297    ","1,416    ",61.6    ,"1,332    ",58.0    ,84    ,5.9    ,5.1  ,–,6.7  
32,02,Nevada,Men,"1,135    ",786    ,69.3    ,739    ,65.1    ,48    ,6.1    ,5.0  ,–,7.2  
32,03,Nevada,Women,"1,162    ",629    ,54.1    ,593    ,51.0    ,36    ,5.7    ,4.6  ,–,6.8  
32,04,Nevada,White,"1,703    ","1,041    ",61.1    ,992    ,58.3    ,48    ,4.6    ,3.8  ,–,5.4  
32,05,Nevada,"White, men",851    ,586    ,68.8    ,558    ,65.6    ,28    ,4.7    ,3.6  ,–,5.8  
32,06,Nevada,"White, women",851    ,455    ,53.4    ,434    ,51.0    ,21    ,4.5    ,3.3  ,–,5.7  
32,07,Nevada,Black or African American,205    ,121    ,58.9    ,105    ,51.4    ,15    ,12.7    ,8.9  ,–,16.5  
32,08,Nevada,"Black or African American, men",93    ,60    ,63.9    ,50    ,54.0    ,9    ,15.5    ,9.5  ,–,21.5  
32,09,Nevada,"Black or African American, women",112    ,61    ,54.7    ,55    ,49.2    ,6    ,10.0    ,5.2  ,–,14.8  
32,10,Nevada,Asian,223    ,141    ,63.3    ,131    ,58.7    ,10    ,7.4    ,4.9  ,–,9.9  
32,11,Nevada,"Asian, men",100    ,70    ,70.3    ,65    ,64.7    ,6    ,8.0    ,4.4  ,–,11.6  
32,12,Nevada,"Asian, women",122    ,70    ,57.6    ,66    ,53.7    ,5    ,6.7    ,3.4  ,–,10.0  
32,13,Nevada,Hispanic or Latino ethnicity,559    ,388    ,69.5    ,365    ,65.3    ,23    ,6.0    ,4.6  ,–,7.4  
32,14,Nevada,"Hispanic or Latino ethnicity, men",278    ,226    ,81.3    ,212    ,76.0    ,15    ,6.5    ,4.6  ,–,8.4  
32,15,Nevada,"Hispanic or Latino ethnicity, women",280    ,162    ,57.8    ,153    ,54.7    ,9    ,5.4    ,3.4  ,–,7.4  
32,16,Nevada,"Married men, spouse present",556    ,391    ,70.3    ,376    ,67.7    ,14    ,3.7    ,2.5  ,–,4.9  
32,17,Nevada,"Married women, spouse present",543    ,282    ,51.9    ,269    ,49.6    ,13    ,4.5    ,3.0  ,–,6.0  
32,18,Nevada,Women who maintain families,142    ,101    ,71.0    ,95    ,66.9    ,6    ,5.8    ,2.9  ,–,8.7  
32,19,Nevada,"Total, 16 to 19 years",152    ,52    ,34.2    ,43    ,28.2    ,9    ,17.6    ,10.6  ,–,24.6  
32,20,Nevada,"Total, 20 to 24 years",186    ,137    ,73.7    ,128    ,68.7    ,9    ,6.7    ,4.0  ,–,9.4  
32,21,Nevada,"Total, 25 to 34 years",392    ,317    ,80.8    ,298    ,75.9    ,19    ,6.0    ,4.3  ,–,7.7  
32,22,Nevada,"Total, 35 to 44 years",386    ,321    ,83.2    ,309    ,80.0    ,12    ,3.9    ,2.6  ,–,5.2  
32,23,Nevada,"Total, 45 to 54 years",384    ,299    ,77.8    ,281    ,73.3    ,17    ,5.8    ,4.1  ,–,7.5  
32,24,Nevada,"Total, 55 to 64 years",350    ,208    ,59.4    ,196    ,56.0    ,12    ,5.8    ,3.8  ,–,7.8  
32,25,Nevada,"Total, 65 years and over",446    ,81    ,18.2    ,77    ,17.2    ,4    ,5.4    ,2.3  ,–,8.5  
32,27,Nevada,"Men, 20 to 24 years",102    ,79    ,77.3    ,72    ,70.8    ,7    ,8.4    ,4.5  ,–,12.3  
32,28,Nevada,"Men, 25 to 34 years",189    ,172    ,90.9    ,160    ,84.6    ,12    ,6.9    ,4.5  ,–,9.3  
32,29,Nevada,"Men, 35 to 44 years",197    ,180    ,91.6    ,174    ,88.2    ,7    ,3.6    ,1.9  ,–,5.3  
32,30,Nevada,"Men, 45 to 54 years",198    ,168    ,84.6    ,160    ,80.6    ,8    ,4.7    ,2.7  ,–,6.7  
32,31,Nevada,"Men, 55 to 64 years",172    ,118    ,68.5    ,112    ,65.2    ,6    ,4.8    ,2.3  ,–,7.3  
32,32,Nevada,"Men, 65 years and over",207    ,44    ,21.2    ,41    ,19.6    ,3    ,7.6    ,2.6  ,–,12.6  
32,34,Nevada,"Women, 20 to 24 years",85    ,59    ,69.3    ,56    ,66.3    ,3    ,4.4    ,1.1  ,–,7.7  
32,35,Nevada,"Women, 25 to 34 years",203    ,145    ,71.4    ,138    ,67.8    ,7    ,4.9    ,2.7  ,–,7.1  
32,36,Nevada,"Women, 35 to 44 years",189    ,141    ,74.5    ,135    ,71.4    ,6    ,4.1    ,2.0  ,–,6.2  
32,37,Nevada,"Women, 45 to 54 years",186    ,131    ,70.5    ,121    ,65.5    ,9    ,7.1    ,4.3  ,–,9.9  
32,38,Nevada,"Women, 55 to 64 years",178    ,90    ,50.7    ,84    ,47.1    ,6    ,7.1    ,3.7  ,–,10.5  
32,39,Nevada,"Women, 65 years and over",239    ,37    ,15.6    ,36    ,15.2    ,1    ,2.8    ,( 2 ),–,( 2 )
32,40,Nevada,"White, 16 to 19 years",99    ,35    ,35.0    ,30    ,30.7    ,4    ,12.4    ,5.1  ,–,19.7  
32,41,Nevada,"White, 20 to 24 years",127    ,99    ,78.5    ,95    ,74.7    ,5    ,4.8    ,2.1  ,–,7.5  
32,42,Nevada,"White, 25 to 34 years",276    ,225    ,81.4    ,215    ,77.8    ,10    ,4.4    ,2.7  ,–,6.1  
32,43,Nevada,"White, 35 to 44 years",272    ,229    ,84.1    ,220    ,80.9    ,9    ,3.8    ,2.2  ,–,5.4  
32,44,Nevada,"White, 45 to 54 years",282    ,219    ,77.6    ,209    ,74.0    ,10    ,4.6    ,2.9  ,–,6.3  
32,45,Nevada,"White, 55 to 64 years",274    ,166    ,60.6    ,158    ,57.9    ,7    ,4.4    ,2.4  ,–,6.4  
32,46,Nevada,"White, 65 years and over",373    ,69    ,18.4    ,65    ,17.5    ,3    ,4.9    ,1.7  ,–,8.1  
32,57,Nevada,"Asian, 35 to 44 years",46    ,37    ,81.5    ,36    ,77.7    ,2    ,4.7    ,0.8  ,–,8.6  
32,62,Nevada,"Hispanic or Latino ethnicity, 20 to 24 years",63    ,46    ,73.7    ,43    ,68.9    ,3    ,6.5    ,2.3  ,–,10.7  
32,63,Nevada,"Hispanic or Latino ethnicity, 25 to 34 years",119    ,97    ,81.5    ,91    ,76.6    ,6    ,6.1    ,3.3  ,–,8.9  
32,64,Nevada,"Hispanic or Latino ethnicity, 35 to 44 years",127    ,107    ,84.5    ,103    ,81.6    ,4    ,3.4    ,1.4  ,–,5.4  
32,65,Nevada,"Hispanic or Latino ethnicity, 45 to 54 years",82    ,69    ,83.8    ,66    ,80.1    ,3    ,4.5    ,1.6  ,–,7.4  
32,66,Nevada,"Hispanic or Latino ethnicity, 55 to 64 years",64    ,38    ,59.0    ,35    ,54.4    ,3    ,7.8    ,2.7  ,–,12.9  
33,01,New Hampshire,Total,"1,090    ",751    ,68.9    ,730    ,67.0    ,21    ,2.8    ,2.3  ,–,3.3  
33,02,New Hampshire,Men,535    ,397    ,74.1    ,385    ,71.9    ,12    ,3.1    ,2.4  ,–,3.8  
33,03,New Hampshire,Women,555    ,354    ,63.9    ,346    ,62.3    ,9    ,2.5    ,1.8  ,–,3.2  
33,04,New Hampshire,White,"1,034    ",714    ,69.1    ,694    ,67.2    ,20    ,2.8    ,2.3  ,–,3.3  
33,05,New Hampshire,"White, men",508    ,377    ,74.2    ,365    ,71.9    ,12    ,3.1    ,2.4  ,–,3.8  
33,06,New Hampshire,"White, women",526    ,338    ,64.2    ,330    ,62.7    ,8    ,2.4    ,1.7  ,–,3.1  
33,16,New Hampshire,"Married men, spouse present",293    ,225    ,76.7    ,220    ,75.3    ,4    ,1.8    ,1.1  ,–,2.5  
33,17,New Hampshire,"Married women, spouse present",286    ,186    ,64.9    ,184    ,64.2    ,2    ,1.2    ,0.6  ,–,1.8  
33,18,New Hampshire,Women who maintain families,49    ,35    ,71.3    ,34    ,69.2    ,1    ,3.0    ,0.7  ,–,5.3  
33,19,New Hampshire,"Total, 16 to 19 years",68    ,32    ,46.8    ,28    ,41.9    ,3    ,10.5    ,6.0  ,–,15.0  
33,20,New Hampshire,"Total, 20 to 24 years",85    ,69    ,81.4    ,67    ,78.1    ,3    ,4.1    ,2.2  ,–,6.0  
33,21,New Hampshire,"Total, 25 to 34 years",166    ,142    ,85.7    ,139    ,83.6    ,3    ,2.4    ,1.4  ,–,3.4  
33,22,New Hampshire,"Total, 35 to 44 years",149    ,128    ,85.8    ,126    ,84.6    ,2    ,1.4    ,0.6  ,–,2.2  
33,23,New Hampshire,"Total, 45 to 54 years",192    ,165    ,85.8    ,162    ,84.2    ,3    ,1.9    ,1.1  ,–,2.7  
33,24,New Hampshire,"Total, 55 to 64 years",214    ,158    ,74.2    ,154    ,72.2    ,4    ,2.6    ,1.6  ,–,3.6  
33,25,New Hampshire,"Total, 65 years and over",216    ,56    ,26.0    ,54    ,24.9    ,2    ,4.1    ,2.0  ,–,6.2  
33,27,New Hampshire,"Men, 20 to 24 years",40    ,32    ,80.5    ,31    ,76.6    ,2    ,4.9    ,1.9  ,–,7.9  
33,28,New Hampshire,"Men, 25 to 34 years",86    ,81    ,94.3    ,79    ,91.9    ,2    ,2.5    ,1.1  ,–,3.9  
33,29,New Hampshire,"Men, 35 to 44 years",74    ,68    ,92.7    ,67    ,91.4    ,1    ,1.5    ,0.3  ,–,2.7  
33,30,New Hampshire,"Men, 45 to 54 years",96    ,87    ,91.1    ,85    ,88.8    ,2    ,2.6    ,1.2  ,–,4.0  
33,31,New Hampshire,"Men, 55 to 64 years",103    ,84    ,81.5    ,82    ,79.3    ,2    ,2.7    ,1.3  ,–,4.1  
33,34,New Hampshire,"Women, 20 to 24 years",45    ,37    ,82.2    ,36    ,79.4    ,1    ,3.4    ,1.0  ,–,5.8  
33,35,New Hampshire,"Women, 25 to 34 years",80    ,62    ,76.6    ,60    ,74.9    ,1    ,2.3    ,0.8  ,–,3.8  
33,36,New Hampshire,"Women, 35 to 44 years",76    ,60    ,79.1    ,59    ,78.1    ,1    ,1.3    ,0.1  ,–,2.5  
33,37,New Hampshire,"Women, 45 to 54 years",97    ,78    ,80.5    ,77    ,79.6    ,1    ,1.2    ,0.2  ,–,2.2  
33,38,New Hampshire,"Women, 55 to 64 years",110    ,74    ,67.3    ,73    ,65.6    ,2    ,2.5    ,1.1  ,–,3.9  
33,41,New Hampshire,"White, 20 to 24 years",78    ,65    ,82.3    ,62    ,78.8    ,3    ,4.3    ,2.3  ,–,6.3  
33,42,New Hampshire,"White, 25 to 34 years",157    ,136    ,86.7    ,133    ,84.7    ,3    ,2.3    ,1.3  ,–,3.3  
33,43,New Hampshire,"White, 35 to 44 years",136    ,116    ,85.3    ,115    ,84.2    ,2    ,1.4    ,0.5  ,–,2.3  
33,44,New Hampshire,"White, 45 to 54 years",183    ,158    ,86.4    ,155    ,84.7    ,3    ,2.0    ,1.1  ,–,2.9  
33,45,New Hampshire,"White, 55 to 64 years",206    ,154    ,74.8    ,150    ,72.9    ,4    ,2.6    ,1.6  ,–,3.6  
33,46,New Hampshire,"White, 65 years and over",211    ,55    ,26.2    ,53    ,25.1    ,2    ,4.1    ,2.0  ,–,6.2  
34,01,New Jersey,Total,"7,092    ","4,527    ",63.8    ,"4,303    ",60.7    ,223    ,4.9    ,4.4  ,–,5.4  
34,02,New Jersey,Men,"3,409    ","2,430    ",71.3    ,"2,317    ",68.0    ,113    ,4.6    ,3.9  ,–,5.3  
34,03,New Jersey,Women,"3,683    ","2,096    ",56.9    ,"1,986    ",53.9    ,111    ,5.3    ,4.5  ,–,6.1  
34,04,New Jersey,White,"5,323    ","3,409    ",64.0    ,"3,258    ",61.2    ,151    ,4.4    ,3.8  ,–,5.0  
