"States:  Employment status of the civilian noninstitutional population by sex, race, Hispanic or Latino ethnicity, marital status, and detailed age, 2015 annual averages",,,,,,,,,,,,,
,,,,,,,,,,,,,
(Numbers in thousands),,,,,,,,,,,,,
State FIPS Code,Group Code,State,Group,Civilian non-institutional population,Civilian labor force,,,,,,,,
29,34,Missouri,"Women, 20 to 24 years",190    ,147    ,77.4    ,138    ,72.4    ,9    ,6.4    ,3.1  ,–,9.7  
29,35,Missouri,"Women, 25 to 34 years",387    ,320    ,82.7    ,307    ,79.5    ,12    ,3.9    ,2.1  ,–,5.7  
29,36,Missouri,"Women, 35 to 44 years",394    ,323    ,81.9    ,309    ,78.4    ,14    ,4.3    ,2.5  ,–,6.1  
29,37,Missouri,"Women, 45 to 54 years",425    ,325    ,76.3    ,307    ,72.2    ,18    ,5.4    ,3.4  ,–,7.4  
29,38,Missouri,"Women, 55 to 64 years",370    ,233    ,62.8    ,228    ,61.6    ,4    ,1.9    ,0.4  ,–,3.4  
29,39,Missouri,"Women, 65 years and over",538    ,71    ,13.1    ,66    ,12.4    ,4    ,5.7    ,1.2  ,–,10.2  
29,40,Missouri,"White, 16 to 19 years",261    ,124    ,47.6    ,106    ,40.6    ,18    ,14.7    ,9.3  ,–,20.1  
29,41,Missouri,"White, 20 to 24 years",298    ,242    ,81.1    ,223    ,74.9    ,18    ,7.6    ,4.8  ,–,10.4  
29,42,Missouri,"White, 25 to 34 years",618    ,543    ,87.9    ,522    ,84.5    ,21    ,3.8    ,2.5  ,–,5.1  
29,43,Missouri,"White, 35 to 44 years",635    ,552    ,86.9    ,534    ,84.2    ,18    ,3.2    ,2.0  ,–,4.4  
29,44,Missouri,"White, 45 to 54 years",705    ,576    ,81.7    ,551    ,78.2    ,25    ,4.3    ,2.9  ,–,5.7  
29,45,Missouri,"White, 55 to 64 years",649    ,435    ,66.9    ,423    ,65.1    ,12    ,2.8    ,1.5  ,–,4.1  
29,46,Missouri,"White, 65 years and over",857    ,152    ,17.7    ,148    ,17.3    ,4    ,2.7    ,0.6  ,–,4.8  
29,49,Missouri,"Black or African American, 25 to 34 years",106    ,90    ,84.8    ,79    ,74.4    ,11    ,12.3    ,6.2  ,–,18.4  
29,50,Missouri,"Black or African American, 35 to 44 years",84    ,71    ,84.6    ,67    ,79.8    ,4    ,5.7    ,1.0  ,–,10.4  
30,01,Montana,Total,816    ,523    ,64.1    ,502    ,61.5    ,21    ,4.1    ,3.5  ,–,4.7  
30,02,Montana,Men,406    ,277    ,68.2    ,263    ,64.9    ,13    ,4.9    ,4.0  ,–,5.8  
30,03,Montana,Women,410    ,246    ,60.1    ,238    ,58.2    ,8    ,3.2    ,2.4  ,–,4.0  
30,04,Montana,White,765    ,491    ,64.2    ,473    ,61.9    ,18    ,3.7    ,3.1  ,–,4.3  
30,05,Montana,"White, men",383    ,262    ,68.3    ,251    ,65.5    ,11    ,4.1    ,3.3  ,–,4.9  
30,06,Montana,"White, women",382    ,230    ,60.2    ,222    ,58.2    ,7    ,3.2    ,2.4  ,–,4.0  
30,16,Montana,"Married men, spouse present",217    ,152    ,70.0    ,148    ,68.2    ,4    ,2.5    ,1.6  ,–,3.4  
30,17,Montana,"Married women, spouse present",219    ,136    ,62.3    ,133    ,60.8    ,3    ,2.5    ,1.6  ,–,3.4  
30,18,Montana,Women who maintain families,34    ,22    ,65.8    ,21    ,62.7    ,1    ,4.6    ,1.6  ,–,7.6  
30,19,Montana,"Total, 16 to 19 years",51    ,24    ,46.2    ,22    ,42.1    ,2    ,8.8    ,4.8  ,–,12.8  
30,20,Montana,"Total, 20 to 24 years",72    ,53    ,73.6    ,49    ,68.8    ,3    ,6.4    ,4.1  ,–,8.7  
30,21,Montana,"Total, 25 to 34 years",130    ,108    ,83.6    ,104    ,80.1    ,4    ,4.1    ,2.8  ,–,5.4  
30,22,Montana,"Total, 35 to 44 years",113    ,99    ,87.3    ,96    ,84.9    ,3    ,2.8    ,1.7  ,–,3.9  
30,23,Montana,"Total, 45 to 54 years",123    ,103    ,83.5    ,99    ,80.4    ,4    ,3.7    ,2.4  ,–,5.0  
30,24,Montana,"Total, 55 to 64 years",160    ,105    ,65.5    ,101    ,62.9    ,4    ,3.9    ,2.6  ,–,5.2  
30,25,Montana,"Total, 65 years and over",167    ,32    ,19.2    ,31    ,18.7    ,1    ,2.7    ,0.8  ,–,4.6  
30,27,Montana,"Men, 20 to 24 years",35    ,27    ,75.9    ,24    ,69.1    ,2    ,9.1    ,5.2  ,–,13.0  
30,28,Montana,"Men, 25 to 34 years",67    ,61    ,90.4    ,57    ,85.8    ,3    ,5.1    ,3.2  ,–,7.0  
30,29,Montana,"Men, 35 to 44 years",58    ,53    ,91.9    ,51    ,88.9    ,2    ,3.2    ,1.6  ,–,4.8  
30,30,Montana,"Men, 45 to 54 years",61    ,53    ,86.8    ,50    ,82.3    ,3    ,5.2    ,3.1  ,–,7.3  
30,31,Montana,"Men, 55 to 64 years",79    ,54    ,68.8    ,52    ,66.4    ,2    ,3.5    ,1.8  ,–,5.2  
30,32,Montana,"Men, 65 years and over",80    ,18    ,22.1    ,17    ,21.6    ,( 3 ),2.5    ,( 2 ),–,( 2 )
30,34,Montana,"Women, 20 to 24 years",37    ,26    ,71.4    ,25    ,68.6    ,1    ,3.8    ,1.3  ,–,6.3  
30,35,Montana,"Women, 25 to 34 years",63    ,48    ,76.3    ,46    ,74.0    ,1    ,3.0    ,1.3  ,–,4.7  
30,36,Montana,"Women, 35 to 44 years",56    ,46    ,82.5    ,45    ,80.7    ,1    ,2.2    ,0.8  ,–,3.6  
30,37,Montana,"Women, 45 to 54 years",62    ,50    ,80.3    ,49    ,78.5    ,1    ,2.2    ,0.8  ,–,3.6  
30,38,Montana,"Women, 55 to 64 years",81    ,50    ,62.2    ,48    ,59.6    ,2    ,4.3    ,2.4  ,–,6.2  
30,40,Montana,"White, 16 to 19 years",48    ,22    ,46.1    ,20    ,42.6    ,2    ,7.4    ,3.6  ,–,11.2  
30,41,Montana,"White, 20 to 24 years",63    ,48    ,76.1    ,45    ,71.8    ,3    ,5.6    ,3.3  ,–,7.9  
30,42,Montana,"White, 25 to 34 years",118    ,100    ,84.9    ,96    ,81.8    ,4    ,3.7    ,2.4  ,–,5.0  
30,43,Montana,"White, 35 to 44 years",105    ,93    ,88.1    ,91    ,86.4    ,2    ,2.0    ,1.0  ,–,3.0  
30,44,Montana,"White, 45 to 54 years",115    ,97    ,84.0    ,93    ,81.1    ,3    ,3.4    ,2.2  ,–,4.6  
30,45,Montana,"White, 55 to 64 years",153    ,100    ,65.7    ,96    ,63.1    ,4    ,3.8    ,2.5  ,–,5.1  
30,46,Montana,"White, 65 years and over",163    ,31    ,19.1    ,30    ,18.6    ,1    ,2.8    ,0.8  ,–,4.8  
31,01,Nebraska,Total,"1,446    ",999    ,69.1    ,968    ,67.0    ,30    ,3.0    ,2.5  ,–,3.5  
31,02,Nebraska,Men,711    ,527    ,74.2    ,510    ,71.8    ,17    ,3.3    ,2.5  ,–,4.1  
31,03,Nebraska,Women,735    ,471    ,64.1    ,458    ,62.3    ,13    ,2.8    ,2.0  ,–,3.6  
31,04,Nebraska,White,"1,304    ",907    ,69.6    ,883    ,67.8    ,24    ,2.6    ,2.1  ,–,3.1  
31,05,Nebraska,"White, men",638    ,478    ,74.9    ,465    ,72.9    ,13    ,2.7    ,2.0  ,–,3.4  
31,06,Nebraska,"White, women",666    ,429    ,64.5    ,418    ,62.8    ,11    ,2.5    ,1.7  ,–,3.3  
31,13,Nebraska,Hispanic or Latino ethnicity,135    ,101    ,75.1    ,96    ,71.3    ,5    ,5.0    ,2.7  ,–,7.3  
31,14,Nebraska,"Hispanic or Latino ethnicity, men",68    ,58    ,84.3    ,54    ,79.3    ,3    ,5.9    ,2.7  ,–,9.1  
31,16,Nebraska,"Married men, spouse present",384    ,297    ,77.4    ,293    ,76.3    ,4    ,1.4    ,0.7  ,–,2.1  
31,17,Nebraska,"Married women, spouse present",384    ,260    ,67.8    ,256    ,66.7    ,4    ,1.6    ,0.8  ,–,2.4  
31,18,Nebraska,Women who maintain families,73    ,53    ,72.9    ,50    ,69.2    ,3    ,5.0    ,1.9  ,–,8.1  
31,20,Nebraska,"Total, 20 to 24 years",143    ,112    ,78.4    ,106    ,74.3    ,6    ,5.2    ,3.0  ,–,7.4  
31,21,Nebraska,"Total, 25 to 34 years",247    ,209    ,84.7    ,204    ,82.6    ,5    ,2.5    ,1.4  ,–,3.6  
31,22,Nebraska,"Total, 35 to 44 years",224    ,189    ,84.7    ,184    ,82.3    ,5    ,2.8    ,1.6  ,–,4.0  
31,23,Nebraska,"Total, 45 to 54 years",242    ,210    ,86.8    ,206    ,85.0    ,4    ,2.1    ,1.1  ,–,3.1  
31,24,Nebraska,"Total, 55 to 64 years",230    ,170    ,74.0    ,166    ,72.4    ,4    ,2.2    ,1.1  ,–,3.3  
31,25,Nebraska,"Total, 65 years and over",267    ,63    ,23.6    ,62    ,23.1    ,1    ,2.3    ,0.4  ,–,4.2  
31,27,Nebraska,"Men, 20 to 24 years",72    ,59    ,82.4    ,56    ,77.5    ,4    ,6.0    ,2.8  ,–,9.2  
31,28,Nebraska,"Men, 25 to 34 years",125    ,113    ,90.5    ,109    ,87.8    ,3    ,3.0    ,1.4  ,–,4.6  
31,29,Nebraska,"Men, 35 to 44 years",114    ,104    ,90.8    ,101    ,87.8    ,3    ,3.3    ,1.5  ,–,5.1  
31,30,Nebraska,"Men, 45 to 54 years",124    ,111    ,89.6    ,110    ,88.2    ,2    ,1.6    ,0.4  ,–,2.8  
31,31,Nebraska,"Men, 55 to 64 years",109    ,84    ,77.6    ,83    ,76.0    ,2    ,2.0    ,0.5  ,–,3.5  
31,34,Nebraska,"Women, 20 to 24 years",71    ,53    ,74.4    ,51    ,71.2    ,2    ,4.3    ,1.5  ,–,7.1  
31,35,Nebraska,"Women, 25 to 34 years",122    ,96    ,78.8    ,94    ,77.3    ,2    ,2.0    ,0.5  ,–,3.5  
31,36,Nebraska,"Women, 35 to 44 years",109    ,85    ,78.2    ,84    ,76.6    ,2    ,2.1    ,0.5  ,–,3.7  
31,37,Nebraska,"Women, 45 to 54 years",118    ,99    ,83.8    ,96    ,81.6    ,3    ,2.7    ,1.0  ,–,4.4  
31,38,Nebraska,"Women, 55 to 64 years",121    ,86    ,70.8    ,84    ,69.1    ,2    ,2.4    ,0.7  ,–,4.1  
31,41,Nebraska,"White, 20 to 24 years",117    ,97    ,82.6    ,93    ,79.0    ,4    ,4.3    ,2.2  ,–,6.4  
31,42,Nebraska,"White, 25 to 34 years",215    ,186    ,86.3    ,182    ,84.6    ,4    ,1.9    ,0.9  ,–,2.9  
31,43,Nebraska,"White, 35 to 44 years",201    ,172    ,85.6    ,168    ,83.3    ,5    ,2.7    ,1.4  ,–,4.0  
31,44,Nebraska,"White, 45 to 54 years",217    ,191    ,88.0    ,187    ,86.3    ,4    ,1.9    ,0.9  ,–,2.9  
31,45,Nebraska,"White, 55 to 64 years",216    ,160    ,74.3    ,157    ,72.9    ,3    ,1.9    ,0.8  ,–,3.0  
31,46,Nebraska,"White, 65 years and over",256    ,61    ,23.8    ,60    ,23.3    ,1    ,2.1    ,0.2  ,–,4.0  
32,01,Nevada,Total,"2,256    ","1,435    ",63.6    ,"1,337    ",59.2    ,99    ,6.9    ,6.1  ,–,7.7  
32,02,Nevada,Men,"1,118    ",784    ,70.2    ,733    ,65.5    ,52    ,6.6    ,5.5  ,–,7.7  
32,03,Nevada,Women,"1,139    ",651    ,57.2    ,604    ,53.0    ,47    ,7.2    ,6.0  ,–,8.4  
32,04,Nevada,White,"1,692    ","1,068    ",63.1    ,"1,003    ",59.3    ,65    ,6.1    ,5.2  ,–,7.0  
32,05,Nevada,"White, men",844    ,589    ,69.7    ,556    ,65.9    ,33    ,5.6    ,4.4  ,–,6.8  
32,06,Nevada,"White, women",848    ,479    ,56.5    ,447    ,52.7    ,32    ,6.7    ,5.3  ,–,8.1  
32,07,Nevada,Black or African American,179    ,113    ,63.4    ,98    ,54.8    ,15    ,13.5    ,9.7  ,–,17.3  
32,08,Nevada,"Black or African American, men",86    ,54    ,62.6    ,46    ,52.8    ,9    ,15.7    ,9.6  ,–,21.8  
32,09,Nevada,"Black or African American, women",93    ,59    ,64.1    ,53    ,56.8    ,7    ,11.4    ,6.4  ,–,16.4  
32,10,Nevada,Asian,175    ,115    ,65.9    ,109    ,62.4    ,6    ,5.4    ,3.3  ,–,7.5  
32,11,Nevada,"Asian, men",78    ,58    ,74.5    ,56    ,71.0    ,3    ,4.7    ,2.0  ,–,7.4  
32,12,Nevada,"Asian, women",96    ,57    ,59.0    ,53    ,55.4    ,3    ,6.1    ,3.0  ,–,9.2  
32,13,Nevada,Hispanic or Latino ethnicity,574    ,419    ,73.0    ,385    ,67.2    ,33    ,8.0    ,6.4  ,–,9.6  
32,14,Nevada,"Hispanic or Latino ethnicity, men",290    ,240    ,82.7    ,222    ,76.3    ,19    ,7.8    ,5.7  ,–,9.9  
32,15,Nevada,"Hispanic or Latino ethnicity, women",283    ,178    ,63.0    ,164    ,57.8    ,15    ,8.2    ,5.7  ,–,10.7  
32,16,Nevada,"Married men, spouse present",531    ,390    ,73.4    ,378    ,71.1    ,12    ,3.2    ,2.1  ,–,4.3  
32,17,Nevada,"Married women, spouse present",513    ,282    ,54.9    ,268    ,52.1    ,14    ,5.1    ,3.5  ,–,6.7  
32,18,Nevada,Women who maintain families,154    ,109    ,70.9    ,102    ,65.9    ,8    ,7.0    ,4.0  ,–,10.0  
32,19,Nevada,"Total, 16 to 19 years",146    ,56    ,38.5    ,45    ,30.6    ,12    ,20.4    ,13.2  ,–,27.6  
32,20,Nevada,"Total, 20 to 24 years",182    ,141    ,77.7    ,126    ,69.4    ,15    ,10.7    ,7.4  ,–,14.0  
32,21,Nevada,"Total, 25 to 34 years",375    ,307    ,81.7    ,287    ,76.5    ,20    ,6.5    ,4.8  ,–,8.2  
32,22,Nevada,"Total, 35 to 44 years",403    ,334    ,83.0    ,318    ,78.8    ,17    ,5.0    ,3.5  ,–,6.5  
32,23,Nevada,"Total, 45 to 54 years",390    ,310    ,79.6    ,290    ,74.4    ,20    ,6.6    ,4.9  ,–,8.3  
32,24,Nevada,"Total, 55 to 64 years",340    ,207    ,61.0    ,199    ,58.4    ,9    ,4.2    ,2.5  ,–,5.9  
32,25,Nevada,"Total, 65 years and over",421    ,79    ,18.9    ,73    ,17.3    ,7    ,8.2    ,4.4  ,–,12.0  
32,27,Nevada,"Men, 20 to 24 years",101    ,81    ,80.0    ,72    ,70.7    ,9    ,11.7    ,7.2  ,–,16.2  
32,28,Nevada,"Men, 25 to 34 years",179    ,166    ,93.0    ,157    ,87.8    ,9    ,5.6    ,3.4  ,–,7.8  
32,29,Nevada,"Men, 35 to 44 years",201    ,181    ,90.0    ,172    ,85.8    ,8    ,4.6    ,2.7  ,–,6.5  
32,30,Nevada,"Men, 45 to 54 years",201    ,176    ,87.7    ,165    ,82.1    ,11    ,6.5    ,4.2  ,–,8.8  
32,31,Nevada,"Men, 55 to 64 years",160    ,108    ,67.6    ,103    ,64.6    ,5    ,4.4    ,2.0  ,–,6.8  
32,32,Nevada,"Men, 65 years and over",203    ,45    ,22.1    ,42    ,20.9    ,3    ,5.7    ,1.4  ,–,10.0  
32,33,Nevada,"Women, 16 to 19 years",73    ,29    ,40.2    ,24    ,32.3    ,6    ,19.7    ,9.9  ,–,29.5  
32,34,Nevada,"Women, 20 to 24 years",80    ,60    ,74.8    ,55    ,67.9    ,6    ,9.3    ,4.6  ,–,14.0  
32,35,Nevada,"Women, 25 to 34 years",196    ,140    ,71.4    ,130    ,66.1    ,10    ,7.4    ,4.7  ,–,10.1  
32,36,Nevada,"Women, 35 to 44 years",202    ,154    ,76.0    ,145    ,71.8    ,8    ,5.5    ,3.2  ,–,7.8  
32,37,Nevada,"Women, 45 to 54 years",189    ,134    ,71.0    ,125    ,66.3    ,9    ,6.7    ,4.0  ,–,9.4  
32,38,Nevada,"Women, 55 to 64 years",180    ,99    ,55.1    ,95    ,52.9    ,4    ,4.0    ,1.6  ,–,6.4  
32,39,Nevada,"Women, 65 years and over",218    ,35    ,15.8    ,31    ,14.0    ,4    ,11.6    ,4.7  ,–,18.5  
32,40,Nevada,"White, 16 to 19 years",107    ,43    ,39.9    ,35    ,33.0    ,7    ,17.2    ,9.6  ,–,24.8  
32,41,Nevada,"White, 20 to 24 years",122    ,98    ,80.0    ,89    ,73.1    ,8    ,8.7    ,5.1  ,–,12.3  
32,42,Nevada,"White, 25 to 34 years",271    ,222    ,82.0    ,209    ,77.3    ,13    ,5.7    ,3.8  ,–,7.6  
32,43,Nevada,"White, 35 to 44 years",285    ,241    ,84.3    ,230    ,80.6    ,11    ,4.5    ,2.9  ,–,6.1  
32,44,Nevada,"White, 45 to 54 years",296    ,237    ,80.0    ,223    ,75.2    ,14    ,6.0    ,4.1  ,–,7.9  
32,45,Nevada,"White, 55 to 64 years",259    ,162    ,62.4    ,155    ,59.8    ,7    ,4.1    ,2.2  ,–,6.0  
32,46,Nevada,"White, 65 years and over",351    ,66    ,18.8    ,61    ,17.4    ,5    ,7.6    ,3.5  ,–,11.7  
32,57,Nevada,"Asian, 35 to 44 years",38    ,31    ,81.6    ,30    ,78.9    ,1    ,3.3    ,0.2  ,–,6.4  
32,62,Nevada,"Hispanic or Latino ethnicity, 20 to 24 years",64    ,54    ,84.7    ,50    ,78.0    ,4    ,7.9    ,3.3  ,–,12.5  
32,63,Nevada,"Hispanic or Latino ethnicity, 25 to 34 years",125    ,103    ,82.2    ,97    ,77.6    ,6    ,5.6    ,2.8  ,–,8.4  
32,64,Nevada,"Hispanic or Latino ethnicity, 35 to 44 years",128    ,109    ,85.0    ,102    ,79.9    ,7    ,6.0    ,3.2  ,–,8.8  
32,65,Nevada,"Hispanic or Latino ethnicity, 45 to 54 years",102    ,85    ,82.8    ,78    ,76.2    ,7    ,7.9    ,4.3  ,–,11.5  
32,66,Nevada,"Hispanic or Latino ethnicity, 55 to 64 years",59    ,36    ,60.7    ,33    ,55.7    ,3    ,8.2    ,2.5  ,–,13.9  
33,01,New Hampshire,Total,"1,084    ",742    ,68.4    ,716    ,66.1    ,26    ,3.4    ,2.9  ,–,3.9  
33,02,New Hampshire,Men,532    ,390    ,73.3    ,376    ,70.7    ,14    ,3.6    ,2.9  ,–,4.3  
33,03,New Hampshire,Women,552    ,352    ,63.7    ,340    ,61.6    ,11    ,3.3    ,2.6  ,–,4.0  
33,04,New Hampshire,White,"1,026    ",702    ,68.4    ,677    ,66.0    ,25    ,3.5    ,3.0  ,–,4.0  
33,05,New Hampshire,"White, men",504    ,369    ,73.2    ,355    ,70.4    ,14    ,3.7    ,3.0  ,–,4.4  
33,06,New Hampshire,"White, women",522    ,333    ,63.7    ,322    ,61.7    ,11    ,3.2    ,2.5  ,–,3.9  
33,16,New Hampshire,"Married men, spouse present",294    ,219    ,74.6    ,215    ,73.1    ,4    ,2.0    ,1.3  ,–,2.7  
33,17,New Hampshire,"Married women, spouse present",291    ,188    ,64.7    ,184    ,63.1    ,5    ,2.5    ,1.6  ,–,3.4  
33,18,New Hampshire,Women who maintain families,49    ,34    ,70.6    ,33    ,68.1    ,1    ,3.6    ,1.1  ,–,6.1  
33,19,New Hampshire,"Total, 16 to 19 years",68    ,33    ,49.0    ,30    ,44.8    ,3    ,8.6    ,4.7  ,–,12.5  
33,20,New Hampshire,"Total, 20 to 24 years",84    ,70    ,83.0    ,65    ,77.7    ,4    ,6.4    ,4.1  ,–,8.7  
33,21,New Hampshire,"Total, 25 to 34 years",161    ,139    ,86.0    ,134    ,83.3    ,4    ,3.2    ,2.1  ,–,4.3  
33,22,New Hampshire,"Total, 35 to 44 years",156    ,131    ,83.7    ,127    ,81.3    ,4    ,2.9    ,1.8  ,–,4.0  
33,23,New Hampshire,"Total, 45 to 54 years",203    ,174    ,85.9    ,171    ,84.3    ,3    ,1.8    ,1.0  ,–,2.6  
33,24,New Hampshire,"Total, 55 to 64 years",197    ,144    ,73.0    ,139    ,70.6    ,5    ,3.2    ,2.1  ,–,4.3  
33,25,New Hampshire,"Total, 65 years and over",215    ,51    ,23.8    ,49    ,22.8    ,2    ,4.3    ,2.1  ,–,6.5  
33,27,New Hampshire,"Men, 20 to 24 years",43    ,37    ,86.1    ,34    ,79.5    ,3    ,7.7    ,4.3  ,–,11.1  
33,28,New Hampshire,"Men, 25 to 34 years",83    ,76    ,91.8    ,73    ,88.3    ,3    ,3.8    ,2.1  ,–,5.5  
33,29,New Hampshire,"Men, 35 to 44 years",76    ,71    ,92.7    ,69    ,90.2    ,2    ,2.7    ,1.2  ,–,4.2  
33,30,New Hampshire,"Men, 45 to 54 years",102    ,91    ,89.7    ,90    ,88.4    ,1    ,1.4    ,0.5  ,–,2.3  
33,31,New Hampshire,"Men, 55 to 64 years",95    ,74    ,77.7    ,71    ,75.2    ,2    ,3.2    ,1.6  ,–,4.8  
33,32,New Hampshire,"Men, 65 years and over",100    ,27    ,26.8    ,26    ,25.8    ,1    ,3.7    ,0.9  ,–,6.5  
33,34,New Hampshire,"Women, 20 to 24 years",41    ,33    ,79.7    ,31    ,75.8    ,2    ,4.8    ,1.9  ,–,7.7  
33,35,New Hampshire,"Women, 25 to 34 years",79    ,63    ,80.0    ,61    ,78.0    ,2    ,2.5    ,1.0  ,–,4.0  
33,36,New Hampshire,"Women, 35 to 44 years",80    ,60    ,75.2    ,58    ,72.8    ,2    ,3.2    ,1.5  ,–,4.9  
33,37,New Hampshire,"Women, 45 to 54 years",101    ,83    ,82.0    ,81    ,80.2    ,2    ,2.2    ,1.0  ,–,3.4  
33,38,New Hampshire,"Women, 55 to 64 years",103    ,70    ,68.6    ,68    ,66.4    ,2    ,3.2    ,1.6  ,–,4.8  
33,39,New Hampshire,"Women, 65 years and over",115    ,24    ,21.1    ,23    ,20.1    ,1    ,4.9    ,1.5  ,–,8.3  
33,40,New Hampshire,"White, 16 to 19 years",64    ,31    ,48.9    ,28    ,44.6    ,3    ,8.7    ,4.7  ,–,12.7  
33,41,New Hampshire,"White, 20 to 24 years",79    ,66    ,83.5    ,62    ,78.0    ,4    ,6.6    ,4.2  ,–,9.0  
33,42,New Hampshire,"White, 25 to 34 years",148    ,129    ,87.1    ,125    ,84.2    ,4    ,3.3    ,2.1  ,–,4.5  
33,43,New Hampshire,"White, 35 to 44 years",144    ,120    ,83.2    ,116    ,80.6    ,4    ,3.1    ,1.9  ,–,4.3  
33,44,New Hampshire,"White, 45 to 54 years",195    ,168    ,86.2    ,165    ,84.7    ,3    ,1.8    ,1.0  ,–,2.6  
33,45,New Hampshire,"White, 55 to 64 years",189    ,139    ,73.3    ,135    ,71.1    ,4    ,3.0    ,1.9  ,–,4.1  
33,46,New Hampshire,"White, 65 years and over",207    ,49    ,23.6    ,47    ,22.5    ,2    ,4.5    ,2.2  ,–,6.8  
34,01,New Jersey,Total,"7,090    ","4,535    ",64.0    ,"4,272    ",60.2    ,263    ,5.8    ,5.2  ,–,6.4  
34,02,New Jersey,Men,"3,401    ","2,437    ",71.7    ,"2,300    ",67.6    ,137    ,5.6    ,4.8  ,–,6.4  
34,03,New Jersey,Women,"3,690    ","2,098    ",56.9    ,"1,972    ",53.4    ,127    ,6.0    ,5.1  ,–,6.9  
34,04,New Jersey,White,"5,323    ","3,411    ",64.1    ,"3,235    ",60.8    ,176    ,5.2    ,4.6  ,–,5.8  
34,05,New Jersey,"White, men","2,576    ","1,843    ",71.5    ,"1,747    ",67.8    ,96    ,5.2    ,4.3  ,–,6.1  
34,06,New Jersey,"White, women","2,746    ","1,568    ",57.1    ,"1,488    ",54.2    ,79    ,5.1    ,4.2  ,–,6.0  
34,07,New Jersey,Black or African American,"1,005    ",629    ,62.6    ,567    ,56.4    ,63    ,10.0    ,8.0  ,–,12.0  
34,08,New Jersey,"Black or African American, men",451    ,309    ,68.6    ,281    ,62.2    ,29    ,9.3    ,6.5  ,–,12.1  
34,09,New Jersey,"Black or African American, women",554    ,320    ,57.8    ,286    ,51.6    ,34    ,10.6    ,7.7  ,–,13.5  
34,10,New Jersey,Asian,663    ,429    ,64.7    ,415    ,62.6    ,14    ,3.3    ,2.0  ,–,4.6  
34,11,New Jersey,"Asian, men",321    ,248    ,77.3    ,241    ,75.2    ,7    ,2.7    ,1.2  ,–,4.2  
34,12,New Jersey,"Asian, women",342    ,181    ,52.9    ,174    ,50.8    ,7    ,4.0    ,1.9  ,–,6.1  
34,13,New Jersey,Hispanic or Latino ethnicity,"1,206    ",820    ,68.0    ,758    ,62.8    ,63    ,7.6    ,6.0  ,–,9.2  
34,14,New Jersey,"Hispanic or Latino ethnicity, men",614    ,477    ,77.7    ,445    ,72.5    ,32    ,6.7    ,4.7  ,–,8.7  
34,15,New Jersey,"Hispanic or Latino ethnicity, women",591    ,343    ,58.0    ,312    ,52.8    ,31    ,8.9    ,6.2  ,–,11.6  
34,16,New Jersey,"Married men, spouse present","1,794    ","1,390    ",77.5    ,"1,338    ",74.6    ,52    ,3.8    ,2.9  ,–,4.7  
34,17,New Jersey,"Married women, spouse present","1,791    ","1,069    ",59.7    ,"1,021    ",57.0    ,48    ,4.5    ,3.4  ,–,5.6  
34,18,New Jersey,Women who maintain families,424    ,276    ,65.1    ,247    ,58.2    ,29    ,10.6    ,7.4  ,–,13.8  
34,19,New Jersey,"Total, 16 to 19 years",485    ,130    ,26.7    ,106    ,21.9    ,23    ,18.0    ,11.9  ,–,24.1  
34,20,New Jersey,"Total, 20 to 24 years",584    ,374    ,64.1    ,338    ,57.8    ,37    ,9.8    ,7.1  ,–,12.5  
34,21,New Jersey,"Total, 25 to 34 years","1,151    ",936    ,81.3    ,883    ,76.8    ,53    ,5.6    ,4.3  ,–,6.9  
34,22,New Jersey,"Total, 35 to 44 years","1,073    ",888    ,82.8    ,847    ,79.0    ,41    ,4.6    ,3.4  ,–,5.8  
34,23,New Jersey,"Total, 45 to 54 years","1,333    ","1,078    ",80.9    ,"1,030    ",77.2    ,48    ,4.5    ,3.4  ,–,5.6  
34,24,New Jersey,"Total, 55 to 64 years","1,109    ",798    ,71.9    ,755    ,68.1    ,43    ,5.4    ,4.0  ,–,6.8  
34,25,New Jersey,"Total, 65 years and over","1,356    ",331    ,24.4    ,312    ,23.1    ,19    ,5.7    ,3.5  ,–,7.9  
34,26,New Jersey,"Men, 16 to 19 years",247    ,73    ,29.8    ,62    ,25.1    ,11    ,15.6    ,8.0  ,–,23.2  
34,27,New Jersey,"Men, 20 to 24 years",309    ,203    ,65.7    ,181    ,58.5    ,22    ,10.9    ,7.1  ,–,14.7  
34,28,New Jersey,"Men, 25 to 34 years",585    ,523    ,89.4    ,496    ,84.8    ,27    ,5.1    ,3.5  ,–,6.7  
34,29,New Jersey,"Men, 35 to 44 years",498    ,462    ,92.9    ,445    ,89.4    ,18    ,3.8    ,2.3  ,–,5.3  
34,30,New Jersey,"Men, 45 to 54 years",642    ,573    ,89.2    ,549    ,85.6    ,23    ,4.0    ,2.6  ,–,5.4  
34,31,New Jersey,"Men, 55 to 64 years",529    ,417    ,78.8    ,392    ,74.2    ,25    ,5.9    ,3.9  ,–,7.9  
34,32,New Jersey,"Men, 65 years and over",592    ,186    ,31.4    ,174    ,29.5    ,11    ,6.2    ,3.2  ,–,9.2  
34,34,New Jersey,"Women, 20 to 24 years",275    ,171    ,62.3    ,157    ,57.0    ,14    ,8.4    ,4.8  ,–,12.0  
34,35,New Jersey,"Women, 25 to 34 years",566    ,413    ,73.0    ,387    ,68.4    ,26    ,6.3    ,4.3  ,–,8.3  
